time,seconds_elapsed,z,y,x
1766015592593544700,84.56454467773438,4.572000026702881,8.767950057983398,1.4149500131607056
1766015592603151600,84.57415161132812,4.522050380706787,8.74905014038086,1.3870500326156616
1766015592612758300,84.58375830078126,4.513950347900391,8.740950584411621,1.3320000171661377
1766015592622365200,84.593365234375,4.5259504318237305,8.76300048828125,1.3200000524520874
1766015592631971800,84.60297192382812,4.581000328063965,8.806050300598145,1.3429501056671143
1766015592641579000,84.6125791015625,4.656000137329102,8.832000732421875,1.4250000715255737
1766015592651185700,84.622185546875,4.750950336456299,8.827950477600098,1.4989501237869263
1766015592660792600,84.63179248046875,4.849950313568115,8.800950050354004,1.606950044631958
1766015592670399200,84.64139916992187,4.914000034332275,8.784000396728516,1.6519501209259033
1766015592680006400,84.65100634765625,4.942950248718262,8.75100040435791,1.6519501209259033
1766015592689613000,84.66061303710937,4.926000118255615,8.76300048828125,1.5280500650405884
1766015592699220000,84.67021997070313,4.890000343322754,8.784000396728516,1.434000015258789
1766015592708826600,84.67982666015625,4.900050163269043,8.824950218200684,1.4149500131607056
1766015592718433500,84.68943359375,4.990950107574463,8.830050468444824,1.4269500970840454
1766015592728040400,84.69904052734375,5.110950469970703,8.782050132751465,1.492050051689148
1766015592737647400,84.7086474609375,5.247000217437744,8.716950416564941,1.5019500255584717
1766015592747254000,84.71825390625,5.3359503746032715,8.665050506591797,1.4010000228881836
1766015592756861000,84.72786083984376,5.359950065612793,8.647950172424316,1.2550500631332397
1766015592766467800,84.7374677734375,5.248950481414795,8.622000694274902,1.0150500535964966
1766015592776074800,84.74707470703125,5.023950099945068,8.605050086975098,0.7069500088691711
1766015592785681400,84.75668139648438,4.717950344085693,8.571000099182129,0.4240500330924988
1766015592795288600,84.76628857421875,4.432950019836426,8.530950546264648,0.1680000126361847
1766015592804895200,84.77589526367187,4.2270002365112305,8.491950035095215,0.027000000700354576
1766015592814502100,84.78550219726563,4.072050094604492,8.473050117492676,-0.025050001218914986
1766015592824108800,84.79510888671875,3.9589502811431885,8.434950828552246,-0.09405000507831573
1766015592833716000,84.80471606445313,3.9210002422332764,8.421000480651855,-0.05400000140070915
1766015592843322600,84.81432250976563,3.8970000743865967,8.392050743103027,-0.031950000673532486
1766015592852929500,84.82392944335938,3.9180002212524414,8.326950073242188,-0.06599999964237213
1766015592862536200,84.8335361328125,3.9760501384735107,8.334000587463379,-0.16395001113414764
1766015592872143000,84.84314306640626,4.062000274658203,8.358000755310059,-0.30300000309944153
1766015592881750000,84.85275,4.1770501136779785,8.368050575256348,-0.37905001640319824
1766015592891357000,84.86235693359374,4.3090500831604,8.406000137329102,-0.2880000174045563
1766015592900963600,84.87196362304688,4.455000400543213,8.385000228881836,0.003000000026077032
1766015592910570800,84.88157080078125,4.603050231933594,8.332050323486328,0.37905001640319824
1766015592920177400,84.89117749023437,4.711050033569336,8.353050231933594,0.6919500231742859
1766015592929784300,84.90078442382813,4.717950344085693,8.48805046081543,1.0110000371932983
1766015592939391000,84.91039086914063,4.656000137329102,8.707950592041016,1.4029500484466553
1766015592948998100,84.919998046875,4.572000026702881,8.916000366210938,2.0190000534057617
1766015592958604800,84.92960473632813,4.564949989318848,9.10004997253418,2.851950168609619
1766015592968211700,84.93921166992187,4.573950290679932,9.273000717163086,3.7980000972747803
1766015592977818600,84.94881860351562,4.507050037384033,9.421050071716309,4.633050441741943
1766015592987425500,84.95842553710938,4.332000255584717,9.60105037689209,5.137950420379639
1766015592997032200,84.9680322265625,3.9850502014160156,9.655950546264648,5.07105016708374
1766015593006639400,84.97763940429688,3.5329501628875732,9.555000305175781,4.357950210571289
1766015593016246000,84.98724609375,2.9800500869750977,9.318000793457031,3.3139500617980957
1766015593025853000,84.99685302734375,2.3550000190734863,9.115050315856934,2.253000020980835
1766015593035459800,85.0064599609375,1.7830500602722168,8.947050094604492,1.4940000772476196
1766015593045066800,85.01606665039063,1.3680000305175781,8.883000373840332,1.1640000343322754
1766015593054673700,85.02567358398437,1.015950083732605,8.883000373840332,1.228950023651123
1766015593064280300,85.0352802734375,0.6360000371932983,8.824950218200684,1.5640500783920288
1766015593073887200,85.04488720703125,0.5520000457763672,8.60205078125,2.056950092315674
